Title: "PNF.csv"

5427,PST,'RESERVOIR STORAGE (af)'
20030901,0000,181929
20031001,0000,153320
20031101,0000,170884
20031201,0000,210540
20040101,0000,265559
20040201,0000,319830
20040301,0000,433764
20040401,0000,508300
20040501,0000,612582
20040601,0000,408020
20040701,0000,178997
20040801,0000,115564
20040901,0000,114961
20041001,0000,130406
20041101,0000,160965
20041201,0000,203618
20050101,0000,341489
20050201,0000,435277
20050301,0000,568026
20050401,0000,661770
20050501,0000,880390
20050601,0000,981516
20050701,0000,837965
20050801,0000,611949
20050901,0000,517030
20051001,0000,451172
20051101,0000,459542
20051201,0000,521383
20060101,0000,653798
20060201,0000,719421
20060301,0000,843444
20060401,0000,888856
20060501,0000,919004
20060601,0000,987117
20060701,0000,833148
20060801,0000,589199
20060901,0000,465361
20061001,0000,410330
20061101,0000,434823
20061201,0000,467951
20070101,0000,m

